UF,codMun,AreaPrestacao
SP,3500808,SP8
SP,3501103,SP8
SP,3501301,SP8
SP,3502101,SP8
SP,3502408,SP8
SP,3502804,SP8
SP,3504008,SP8
SP,3504404,SP8
SP,3505104,SP8
SP,3506201,SP8
SP,3506409,SP8
SP,3506508,SP8
SP,3507209,SP8
SP,3507704,SP8
SP,3507753,SP8
SP,3508108,SP8
SP,3508900,SP8
SP,3509106,SP8
SP,3510005,SP8
SP,3511003,SP8
SP,3511904,SP8
SP,3512506,SP8
SP,3513306,SP8
SP,3514403,SP8
SP,3514700,SP8
SP,3515129,SP8
SP,3515301,SP8
SP,3515350,SP8
SP,3515806,SP8
SP,3516002,SP8
SP,3516101,SP8
SP,3516507,SP8
SP,3517109,SP8
SP,3517802,SP8
SP,3518206,SP8
SP,3519907,SP8
SP,3520442,SP8
SP,3520608,SP8
SP,3520806,SP8
SP,3521606,SP8
SP,3523008,SP8
SP,3525607,SP8
SP,3526001,SP8
SP,3526506,SP8
SP,3527256,SP8
SP,3527405,SP8
SP,3527702,SP8
SP,3527900,SP8
SP,3528700,SP8
SP,3528809,SP8
SP,3528908,SP8
SP,3529203,SP8
SP,3530102,SP8
SP,3530201,SP8
SP,3531605,SP8
SP,3532108,SP8
SP,3532157,SP8
SP,3532207,SP8
SP,3533106,SP8
SP,3533205,SP8
SP,3534609,SP8
SP,3534807,SP8
SP,3534906,SP8
SP,3535309,SP8
SP,3535408,SP8
SP,3535507,SP8
SP,3536000,SP8
SP,3536406,SP8
SP,3537305,SP8
SP,3537404,SP8
SP,3537701,SP8
SP,3538303,SP8
SP,3539202,SP8
SP,3539608,SP8
SP,3539707,SP8
SP,3540853,SP8
SP,3541208,SP8
SP,3541307,SP8
SP,3541406,SP8
SP,3541505,SP8
SP,3541703,SP8
SP,3542206,SP8
SP,3542404,SP8
SP,3543238,SP8
SP,3543808,SP8
SP,3544251,SP8
SP,3544400,SP8
SP,3544707,SP8
SP,3545100,SP8
SP,3545506,SP8
SP,3547106,SP8
SP,3547700,SP8
SP,3548054,SP8
SP,3548302,SP8
SP,3548401,SP8
SP,3549300,SP8
SP,3552304,SP8
SP,3552551,SP8
SP,3552908,SP8
SP,3553906,SP8
SP,3553955,SP8
SP,3554300,SP8
SP,3555109,SP8
SP,3555208,SP8
SP,3556305,SP8
SP,3557154,SP8
SP,3500303,SP9
SP,3500402,SP9
SP,3500501,SP9
SP,3500600,SP9
SP,3501608,SP9
SP,3501905,SP9
SP,3502002,SP9
SP,3503307,SP9
SP,3503802,SP9
SP,3508702,SP9
SP,3509502,SP9
SP,3510401,SP9
SP,3510807,SP9
SP,3511706,SP9
SP,3512209,SP9
SP,3512407,SP9
SP,3512704,SP9
SP,3512803,SP9
SP,3513702,SP9
SP,3513900,SP9
SP,3514908,SP9
SP,3515152,SP9
SP,3515186,SP9
SP,3519055,SP9
SP,3519071,SP9
SP,3520509,SP9
SP,3521101,SP9
SP,3521408,SP9
SP,3522604,SP9
SP,3523602,SP9
SP,3523800,SP9
SP,3524709,SP9
SP,3526704,SP9
SP,3526902,SP9
SP,3527009,SP9
SP,3527306,SP9
SP,3530508,SP9
SP,3530706,SP9
SP,3530805,SP9
SP,3530904,SP9
SP,3531209,SP9
SP,3531803,SP9
SP,3533403,SP9
SP,3536505,SP9
SP,3537107,SP9
SP,3538709,SP9
SP,3539301,SP9
SP,3540705,SP9
SP,3542107,SP9
SP,3543907,SP9
SP,3544004,SP9
SP,3545159,SP9
SP,3545803,SP9
SP,3546207,SP9
SP,3546306,SP9
SP,3546702,SP9
SP,3547007,SP9
SP,3547502,SP9
SP,3548005,SP9
SP,3548104,SP9
SP,3549102,SP9
SP,3549706,SP9
SP,3550407,SP9
SP,3550803,SP9
SP,3551603,SP9
SP,3552106,SP9
SP,3552403,SP9
SP,3553302,SP9
SP,3553609,SP9
SP,3556206,SP9
SP,3556404,SP9
SP,3556701,SP9
SP,3557303,SP9
RJ,3300100,Setor 1
RJ,3300159,Setor 1
RJ,3300209,Setor 1
RJ,3300225,Setor 1
RJ,3300233,Setor 1
RJ,3300258,Setor 1
RJ,3300308,Setor 1
RJ,3300407,Setor 1
RJ,3300456,Setor 1
RJ,3300506,Setor 1
RJ,3300605,Setor 1
RJ,3300704,Setor 1
RJ,3300803,Setor 1
RJ,3300902,Setor 1
RJ,3301009,Setor 1
RJ,3301108,Setor 1
RJ,3300936,Setor 1
RJ,3301157,Setor 1
RJ,3301207,Setor 1
RJ,3301306,Setor 1
RJ,3300951,Setor 1
RJ,3301405,Setor 1
RJ,3301504,Setor 1
RJ,3301603,Setor 1
RJ,3301702,Setor 1
RJ,3301801,Setor 1
RJ,3301850,Setor 1
RJ,3301876,Setor 1
RJ,3301900,Setor 1
RJ,3302007,Setor 1
RJ,3302056,Setor 1
RJ,3302106,Setor 1
RJ,3302205,Setor 1
RJ,3302254,Setor 1
RJ,3302270,Setor 1
RJ,3302304,Setor 1
RJ,3302403,Setor 1
RJ,3302452,Setor 1
RJ,3302502,Setor 1
RJ,3302601,Setor 1
RJ,3302700,Setor 1
RJ,3302809,Setor 1
RJ,3302858,Setor 1
RJ,3302908,Setor 1
RJ,3303005,Setor 1
RJ,3303104,Setor 1
RJ,3303203,Setor 1
RJ,3303302,Setor 1
RJ,3303401,Setor 1
RJ,3303500,Setor 1
RJ,3303609,Setor 1
RJ,3303708,Setor 1
RJ,3303807,Setor 1
RJ,3303856,Setor 1
RJ,3303906,Setor 1
RJ,3303955,Setor 1
RJ,3304003,Setor 1
RJ,3304102,Setor 1
RJ,3304110,Setor 1
RJ,3304128,Setor 1
RJ,3304144,Setor 1
RJ,3304151,Setor 1
RJ,3304201,Setor 1
RJ,3304300,Setor 1
RJ,3304409,Setor 1
RJ,3304508,Setor 1
RJ,3304524,Setor 1
RJ,3304557,Setor 1
RJ,3304607,Setor 1
RJ,3304706,Setor 1
RJ,3304805,Setor 1
RJ,3304755,Setor 1
RJ,3304904,Setor 1
RJ,3305000,Setor 1
RJ,3305109,Setor 1
RJ,3305133,Setor 1
RJ,3305158,Setor 1
RJ,3305208,Setor 1
RJ,3305307,Setor 1
RJ,3305406,Setor 1
RJ,3305505,Setor 1
RJ,3305554,Setor 1
RJ,3305604,Setor 1
RJ,3305703,Setor 1
RJ,3305752,Setor 1
RJ,3305802,Setor 1
RJ,3305901,Setor 1
RJ,3306008,Setor 1
RJ,3306107,Setor 1
RJ,3306156,Setor 1
RJ,3306206,Setor 1
RJ,3306305,Setor 1
ES,3200102,Setor 4
ES,3200169,Setor 4
ES,3200136,Setor 4
ES,3200201,Setor 4
ES,3200300,Setor 4
ES,3200359,Setor 4
ES,3200409,Setor 4
ES,3200508,Setor 4
ES,3200607,Setor 4
ES,3200706,Setor 4
ES,3200805,Setor 4
ES,3200904,Setor 4
ES,3201001,Setor 4
ES,3201100,Setor 4
ES,3201159,Setor 4
ES,3201209,Setor 4
ES,3201308,Setor 4
ES,3201407,Setor 4
ES,3201506,Setor 4
ES,3201605,Setor 4
ES,3201704,Setor 4
ES,3201803,Setor 4
ES,3201902,Setor 4
ES,3202009,Setor 4
ES,3202108,Setor 4
ES,3202207,Setor 4
ES,3202256,Setor 4
ES,3202306,Setor 4
ES,3202405,Setor 4
ES,3202454,Setor 4
ES,3202504,Setor 4
ES,3202553,Setor 4
ES,3202603,Setor 4
ES,3202652,Setor 4
ES,3202702,Setor 4
ES,3202801,Setor 4
ES,3202900,Setor 4
ES,3203007,Setor 4
ES,3203056,Setor 4
ES,3203106,Setor 4
ES,3203130,Setor 4
ES,3203163,Setor 4
ES,3203205,Setor 4
ES,3203304,Setor 4
ES,3203320,Setor 4
ES,3203346,Setor 4
ES,3203353,Setor 4
ES,3203403,Setor 4
ES,3203502,Setor 4
ES,3203601,Setor 4
ES,3203700,Setor 4
ES,3203809,Setor 4
ES,3203908,Setor 4
ES,3204005,Setor 4
ES,3204054,Setor 4
ES,3204104,Setor 4
ES,3204203,Setor 4
ES,3204252,Setor 4
ES,3204302,Setor 4
ES,3204351,Setor 4
ES,3204401,Setor 4
ES,3204500,Setor 4
ES,3204559,Setor 4
ES,3204609,Setor 4
ES,3204658,Setor 4
ES,3204708,Setor 4
ES,3204807,Setor 4
ES,3204906,Setor 4
ES,3204955,Setor 4
ES,3205002,Setor 4
ES,3205010,Setor 4
ES,3205036,Setor 4
ES,3205069,Setor 4
ES,3205101,Setor 4
ES,3205150,Setor 4
ES,3205176,Setor 4
ES,3205200,Setor 4
ES,3205309,Setor 4
BA,2900108,Setor 5
BA,2900207,Setor 5
BA,2900306,Setor 5
BA,2900355,Setor 5
BA,2900405,Setor 5
BA,2900603,Setor 5
BA,2900702,Setor 5
BA,2900801,Setor 5
BA,2900900,Setor 5
BA,2901007,Setor 5
BA,2901106,Setor 5
BA,2901155,Setor 5
BA,2901205,Setor 5
BA,2901304,Setor 5
BA,2901353,Setor 5
BA,2901403,Setor 5
BA,2901502,Setor 5
BA,2901601,Setor 5
BA,2901700,Setor 5
BA,2901809,Setor 5
BA,2901908,Setor 5
BA,2901957,Setor 5
BA,2902054,Setor 5
BA,2902005,Setor 5
BA,2902104,Setor 5
BA,2902203,Setor 5
BA,2902252,Setor 5
BA,2902302,Setor 5
BA,2902401,Setor 5
BA,2902500,Setor 5
BA,2902609,Setor 5
BA,2902658,Setor 5
BA,2902708,Setor 5
BA,2902807,Setor 5
BA,2902906,Setor 5
BA,2903003,Setor 5
BA,2903102,Setor 5
BA,2903201,Setor 5
BA,2903235,Setor 5
BA,2903300,Setor 5
BA,2903276,Setor 5
BA,2903409,Setor 5
BA,2903508,Setor 5
BA,2903607,Setor 5
BA,2903706,Setor 5
BA,2903805,Setor 5
BA,2903904,Setor 5
BA,2903953,Setor 5
BA,2904001,Setor 5
BA,2904050,Setor 5
BA,2904100,Setor 5
BA,2904209,Setor 5
BA,2904308,Setor 5
BA,2904407,Setor 5
BA,2904506,Setor 5
BA,2904605,Setor 5
BA,2904704,Setor 5
BA,2904753,Setor 5
BA,2904803,Setor 5
BA,2904852,Setor 5
BA,2904902,Setor 5
BA,2905008,Setor 5
BA,2905107,Setor 5
BA,2905156,Setor 5
BA,2905206,Setor 5
BA,2905305,Setor 5
BA,2905404,Setor 5
BA,2905503,Setor 5
BA,2905602,Setor 5
BA,2905701,Setor 5
BA,2905800,Setor 5
BA,2905909,Setor 5
BA,2906006,Setor 5
BA,2906105,Setor 5
BA,2906204,Setor 5
BA,2906303,Setor 5
BA,2906402,Setor 5
BA,2906501,Setor 5
BA,2906600,Setor 5
BA,2906709,Setor 5
BA,2906808,Setor 5
BA,2906824,Setor 5
BA,2906857,Setor 5
BA,2906873,Setor 5
BA,2906899,Setor 5
BA,2906907,Setor 5
BA,2907004,Setor 5
BA,2907103,Setor 5
BA,2907202,Setor 5
BA,2907301,Setor 5
BA,2907400,Setor 5
BA,2907509,Setor 5
BA,2907558,Setor 5
BA,2907608,Setor 5
BA,2907707,Setor 5
BA,2907806,Setor 5
BA,2907905,Setor 5
BA,2908002,Setor 5
BA,2908101,Setor 5
BA,2908200,Setor 5
BA,2908309,Setor 5
BA,2908408,Setor 5
BA,2908507,Setor 5
BA,2908606,Setor 5
BA,2908705,Setor 5
BA,2908804,Setor 5
BA,2908903,Setor 5
BA,2909000,Setor 5
BA,2909109,Setor 5
BA,2909208,Setor 5
BA,2909307,Setor 5
BA,2909406,Setor 5
BA,2909505,Setor 5
BA,2909604,Setor 5
BA,2909703,Setor 5
BA,2909802,Setor 5
BA,2909901,Setor 5
BA,2910008,Setor 5
BA,2910057,Setor 5
BA,2910107,Setor 5
BA,2910206,Setor 5
BA,2910305,Setor 5
BA,2910404,Setor 5
BA,2910503,Setor 5
BA,2900504,Setor 5
BA,2910602,Setor 5
BA,2910701,Setor 5
BA,2910727,Setor 5
BA,2910750,Setor 5
BA,2910776,Setor 5
BA,2910800,Setor 5
BA,2910859,Setor 5
BA,2910909,Setor 5
BA,2911006,Setor 5
BA,2911105,Setor 5
BA,2911204,Setor 5
BA,2911253,Setor 5
BA,2911303,Setor 5
BA,2911402,Setor 5
BA,2911501,Setor 5
BA,2911600,Setor 5
BA,2911659,Setor 5
BA,2911709,Setor 5
BA,2911808,Setor 5
BA,2911857,Setor 5
BA,2911907,Setor 5
BA,2912004,Setor 5
BA,2912103,Setor 5
BA,2912202,Setor 5
BA,2912301,Setor 5
BA,2912400,Setor 5
BA,2912509,Setor 5
BA,2912608,Setor 5
BA,2912707,Setor 5
BA,2912806,Setor 5
BA,2912905,Setor 5
BA,2913002,Setor 5
BA,2913101,Setor 5
BA,2913200,Setor 5
BA,2913309,Setor 5
BA,2913408,Setor 5
BA,2913457,Setor 5
BA,2913507,Setor 5
BA,2913606,Setor 5
BA,2913705,Setor 5
BA,2913804,Setor 5
BA,2913903,Setor 5
BA,2914000,Setor 5
BA,2914109,Setor 5
BA,2914208,Setor 5
BA,2914307,Setor 5
BA,2914406,Setor 5
BA,2914505,Setor 5
BA,2914604,Setor 5
BA,2914653,Setor 5
BA,2914703,Setor 5
BA,2914802,Setor 5
BA,2914901,Setor 5
BA,2915007,Setor 5
BA,2915106,Setor 5
BA,2915205,Setor 5
BA,2915304,Setor 5
BA,2915353,Setor 5
BA,2915403,Setor 5
BA,2915502,Setor 5
BA,2915601,Setor 5
BA,2915700,Setor 5
BA,2915809,Setor 5
BA,2915908,Setor 5
BA,2916005,Setor 5
BA,2916104,Setor 5
BA,2916203,Setor 5
BA,2916302,Setor 5
BA,2916401,Setor 5
BA,2916500,Setor 5
BA,2916609,Setor 5
BA,2916708,Setor 5
BA,2916807,Setor 5
BA,2916856,Setor 5
BA,2916906,Setor 5
BA,2917003,Setor 5
BA,2917102,Setor 5
BA,2917201,Setor 5
BA,2917300,Setor 5
BA,2917334,Setor 5
BA,2917359,Setor 5
BA,2917409,Setor 5
BA,2917508,Setor 5
BA,2917607,Setor 5
BA,2917706,Setor 5
BA,2917805,Setor 5
BA,2917904,Setor 5
BA,2918001,Setor 5
BA,2918100,Setor 5
BA,2918209,Setor 5
BA,2918308,Setor 5
BA,2918357,Setor 5
BA,2918407,Setor 5
BA,2918456,Setor 5
BA,2918506,Setor 5
BA,2918555,Setor 5
BA,2918605,Setor 5
BA,2918704,Setor 5
BA,2918753,Setor 5
BA,2918803,Setor 5
BA,2918902,Setor 5
BA,2919009,Setor 5
BA,2919058,Setor 5
BA,2919108,Setor 5
BA,2919157,Setor 5
BA,2919207,Setor 5
BA,2919306,Setor 5
BA,2919405,Setor 5
BA,2919504,Setor 5
BA,2919553,Setor 5
BA,2919603,Setor 5
BA,2919702,Setor 5
BA,2919801,Setor 5
BA,2919900,Setor 5
BA,2919926,Setor 5
BA,2919959,Setor 5
BA,2920007,Setor 5
BA,2920106,Setor 5
BA,2920205,Setor 5
BA,2920304,Setor 5
BA,2920403,Setor 5
BA,2920452,Setor 5
BA,2920502,Setor 5
BA,2920601,Setor 5
BA,2920700,Setor 5
BA,2920809,Setor 5
BA,2920908,Setor 5
BA,2921005,Setor 5
BA,2921054,Setor 5
BA,2921104,Setor 5
BA,2921203,Setor 5
BA,2921302,Setor 5
BA,2921401,Setor 5
BA,2921450,Setor 5
BA,2921500,Setor 5
BA,2921609,Setor 5
BA,2921708,Setor 5
BA,2921807,Setor 5
BA,2921906,Setor 5
BA,2922003,Setor 5
BA,2922052,Setor 5
BA,2922102,Setor 5
BA,2922201,Setor 5
BA,2922250,Setor 5
BA,2922300,Setor 5
BA,2922409,Setor 5
BA,2922508,Setor 5
BA,2922607,Setor 5
BA,2922656,Setor 5
BA,2922706,Setor 5
BA,2922730,Setor 5
BA,2922755,Setor 5
BA,2922805,Setor 5
BA,2922854,Setor 5
BA,2922904,Setor 5
BA,2923001,Setor 5
BA,2923035,Setor 5
BA,2923050,Setor 5
BA,2923100,Setor 5
BA,2923209,Setor 5
BA,2923308,Setor 5
BA,2923357,Setor 5
BA,2923407,Setor 5
BA,2923506,Setor 5
BA,2923605,Setor 5
BA,2923704,Setor 5
BA,2923803,Setor 5
BA,2923902,Setor 5
BA,2924009,Setor 5
BA,2924058,Setor 5
BA,2924108,Setor 5
BA,2924207,Setor 5
BA,2924306,Setor 5
BA,2924405,Setor 5
BA,2924504,Setor 5
BA,2924603,Setor 5
BA,2924652,Setor 5
BA,2924678,Setor 5
BA,2924702,Setor 5
BA,2924801,Setor 5
BA,2924900,Setor 5
BA,2925006,Setor 5
BA,2925105,Setor 5
BA,2925204,Setor 5
BA,2925253,Setor 5
BA,2925303,Setor 5
BA,2925402,Setor 5
BA,2925501,Setor 5
BA,2925600,Setor 5
BA,2925709,Setor 5
BA,2925758,Setor 5
BA,2925808,Setor 5
BA,2925907,Setor 5
BA,2925931,Setor 5
BA,2925956,Setor 5
BA,2926004,Setor 5
BA,2926103,Setor 5
BA,2926202,Setor 5
BA,2926301,Setor 5
BA,2926400,Setor 5
BA,2926509,Setor 5
BA,2926608,Setor 5
BA,2926657,Setor 5
BA,2926707,Setor 5
BA,2926806,Setor 5
BA,2926905,Setor 5
BA,2927002,Setor 5
BA,2927101,Setor 5
BA,2927200,Setor 5
BA,2927309,Setor 5
BA,2927408,Setor 5
BA,2927507,Setor 5
BA,2927606,Setor 5
BA,2927705,Setor 5
BA,2927804,Setor 5
BA,2927903,Setor 5
BA,2928059,Setor 5
BA,2928109,Setor 5
BA,2928406,Setor 5
BA,2928505,Setor 5
BA,2928000,Setor 5
BA,2928208,Setor 5
BA,2928307,Setor 5
BA,2928604,Setor 5
BA,2928703,Setor 5
BA,2928802,Setor 5
BA,2928901,Setor 5
BA,2928950,Setor 5
BA,2929107,Setor 5
BA,2929008,Setor 5
BA,2929057,Setor 5
BA,2929206,Setor 5
BA,2929255,Setor 5
BA,2929305,Setor 5
BA,2929354,Setor 5
BA,2929370,Setor 5
BA,2929404,Setor 5
BA,2929503,Setor 5
BA,2929602,Setor 5
BA,2929701,Setor 5
BA,2929750,Setor 5
BA,2929800,Setor 5
BA,2929909,Setor 5
BA,2930006,Setor 5
BA,2930105,Setor 5
BA,2930204,Setor 5
BA,2930154,Setor 5
BA,2930303,Setor 5
BA,2930402,Setor 5
BA,2930501,Setor 5
BA,2930600,Setor 5
BA,2930709,Setor 5
BA,2930758,Setor 5
BA,2930766,Setor 5
BA,2930774,Setor 5
BA,2930808,Setor 5
BA,2930907,Setor 5
BA,2931004,Setor 5
BA,2931053,Setor 5
BA,2931103,Setor 5
BA,2931202,Setor 5
BA,2931301,Setor 5
BA,2931350,Setor 5
BA,2931400,Setor 5
BA,2931509,Setor 5
BA,2931608,Setor 5
BA,2931707,Setor 5
BA,2931806,Setor 5
BA,2931905,Setor 5
BA,2932002,Setor 5
BA,2932101,Setor 5
