UF,Municipio,popMun,AnoBase,codMun,popUF
MG,Luislândia,6680,2018,3138682,21040662
MG,Luminárias,5454,2018,3138708,21040662
MG,Luz,18172,2018,3138807,21040662
MG,Machacalis,7110,2018,3138906,21040662
MG,Machado,41844,2018,3139003,21040662
MG,Madre de Deus de Minas,5087,2018,3139102,21040662
MG,Malacacheta,18700,2018,3139201,21040662
MG,Mamonas,6532,2018,3139250,21040662
MG,Manga,18594,2018,3139300,21040662
MG,Manhuaçu,89256,2018,3139409,21040662
MG,Manhumirim,22608,2018,3139508,21040662
MG,Mantena,27640,2018,3139607,21040662
MG,Maravilhas,7904,2018,3139706,21040662
MG,Mar de Espanha,12725,2018,3139805,21040662
MG,Maria da Fé,14136,2018,3139904,21040662
MG,Mariana,60142,2018,3140001,21040662
MG,Marilac,4134,2018,3140100,21040662
MG,Mário Campos,15207,2018,3140159,21040662
MG,Maripá de Minas,2959,2018,3140209,21040662
MG,Marliéria,4044,2018,3140308,21040662
MG,Marmelópolis,2784,2018,3140407,21040662
MG,Martinho Campos,13330,2018,3140506,21040662
MG,Martins Soares,8299,2018,3140530,21040662
MG,Mata Verde,8526,2018,3140555,21040662
MG,Materlândia,4482,2018,3140605,21040662
MG,Mateus Leme,30798,2018,3140704,21040662
MG,Matias Barbosa,14385,2018,3140803,21040662
MG,Matias Cardoso,11050,2018,3140852,21040662
MG,Matipó,18808,2018,3140902,21040662
MG,Mato Verde,12508,2018,3141009,21040662
MG,Matozinhos,37473,2018,3141108,21040662
MG,Matutina,3758,2018,3141207,21040662
MG,Medeiros,3771,2018,3141306,21040662
MG,Medina,20882,2018,3141405,21040662
MG,Mendes Pimentel,6446,2018,3141504,21040662
MG,Mercês,10720,2018,3141603,21040662
MG,Mesquita,5666,2018,3141702,21040662
MG,Minas Novas,31471,2018,3141801,21040662
MG,Minduri,3896,2018,3141900,21040662
MG,Mirabela,13557,2018,3142007,21040662
MG,Miradouro,10721,2018,3142106,21040662
MG,Miraí,14913,2018,3142205,21040662
MG,Miravânia,4861,2018,3142254,21040662
MG,Moeda,4904,2018,3142304,21040662
MG,Moema,7479,2018,3142403,21040662
MG,Monjolos,2240,2018,3142502,21040662
MG,Monsenhor Paulo,8648,2018,3142601,21040662
MG,Montalvânia,15012,2018,3142700,21040662
MG,Monte Alegre de Minas,20999,2018,3142809,21040662
MG,Monte Azul,21017,2018,3142908,21040662
MG,Monte Belo,13180,2018,3143005,21040662
MG,Monte Carmelo,47682,2018,3143104,21040662
MG,Monte Formoso,4889,2018,3143153,21040662
MG,Monte Santo de Minas,21534,2018,3143203,21040662
MG,Montes Claros,404804,2018,3143302,21040662
MG,Monte Sião,23569,2018,3143401,21040662
MG,Montezuma,8180,2018,3143450,21040662
MG,Morada Nova de Minas,8815,2018,3143500,21040662
MG,Morro da Garça,2488,2018,3143609,21040662
MG,Morro do Pilar,3211,2018,3143708,21040662
MG,Munhoz,6065,2018,3143807,21040662
MG,Muriaé,108113,2018,3143906,21040662
MG,Mutum,26997,2018,3144003,21040662
MG,Muzambinho,20594,2018,3144102,21040662
MG,Nacip Raydan,3219,2018,3144201,21040662
MG,Nanuque,40839,2018,3144300,21040662
MG,Naque,6939,2018,3144359,21040662
MG,Natalândia,3314,2018,3144375,21040662
MG,Natércia,4731,2018,3144409,21040662
MG,Nazareno,8555,2018,3144508,21040662
MG,Nepomuceno,26709,2018,3144607,21040662
MG,Ninheira,10263,2018,3144656,21040662
MG,Nova Belém,3255,2018,3144672,21040662
MG,Nova Era,17607,2018,3144706,21040662
MG,Nova Lima,93577,2018,3144805,21040662
MG,Nova Módica,3627,2018,3144904,21040662
MG,Nova Ponte,15280,2018,3145000,21040662
MG,Nova Porteirinha,7504,2018,3145059,21040662
MG,Nova Resende,16610,2018,3145109,21040662
MG,Nova Serrana,99770,2018,3145208,21040662
MG,Novo Cruzeiro,31326,2018,3145307,21040662
MG,Novo Oriente de Minas,10731,2018,3145356,21040662
MG,Novorizonte,5273,2018,3145372,21040662
MG,Olaria,1775,2018,3145406,21040662
MG,Olhos-d'Água,6018,2018,3145455,21040662
MG,Olímpio Noronha,2765,2018,3145505,21040662
MG,Oliveira,41529,2018,3145604,21040662
MG,Oliveira Fortes,2136,2018,3145703,21040662
MG,Onça de Pitangui,3144,2018,3145802,21040662
MG,Oratórios,4647,2018,3145851,21040662
MG,Orizânia,7954,2018,3145877,21040662
MG,Ouro Branco,39121,2018,3145901,21040662
MG,Ouro Fino,33481,2018,3146008,21040662
MG,Ouro Preto,73994,2018,3146107,21040662
MG,Ouro Verde de Minas,5954,2018,3146206,21040662
MG,Padre Carvalho,6332,2018,3146255,21040662
MG,Padre Paraíso,20052,2018,3146305,21040662
MG,Paineiras,4510,2018,3146404,21040662
MG,Pains,8270,2018,3146503,21040662
MG,Pai Pedro,6084,2018,3146552,21040662
MG,Paiva,1535,2018,3146602,21040662
MG,Palma,6621,2018,3146701,21040662
MG,Palmópolis,5671,2018,3146750,21040662
MG,Papagaios,15543,2018,3146909,21040662
MG,Paracatu,92430,2018,3147006,21040662
MG,Pará de Minas,93101,2018,3147105,21040662
MG,Paraguaçu,21418,2018,3147204,21040662
MG,Paraisópolis,20940,2018,3147303,21040662
MG,Paraopeba,24375,2018,3147402,21040662
MG,Passabém,1664,2018,3147501,21040662
MG,Passa Quatro,16294,2018,3147600,21040662
MG,Passa Tempo,8112,2018,3147709,21040662
MG,Passa-Vinte,2048,2018,3147808,21040662
MG,Passos,113998,2018,3147907,21040662
MG,Patis,5942,2018,3147956,21040662
MG,Patos de Minas,150833,2018,3148004,21040662
MG,Patrocínio,90041,2018,3148103,21040662
MG,Patrocínio do Muriaé,5652,2018,3148202,21040662
MG,Paula Cândido,9557,2018,3148301,21040662
MG,Paulistas,4849,2018,3148400,21040662
MG,Pavão,8481,2018,3148509,21040662
MG,Peçanha,17545,2018,3148608,21040662
MG,Pedra Azul,24319,2018,3148707,21040662
MG,Pedra Bonita,7065,2018,3148756,21040662
MG,Pedra do Anta,3100,2018,3148806,21040662
MG,Pedra do Indaiá,3969,2018,3148905,21040662
MG,Pedra Dourada,2475,2018,3149002,21040662
MG,Pedralva,11246,2018,3149101,21040662
MG,Pedras de Maria da Cruz,11453,2018,3149150,21040662
MG,Pedrinópolis,3626,2018,3149200,21040662
MG,Pedro Leopoldo,63789,2018,3149309,21040662
MG,Pedro Teixeira,1808,2018,3149408,21040662
MG,Pequeri,3310,2018,3149507,21040662
MG,Pequi,4379,2018,3149606,21040662
MG,Perdigão,11249,2018,3149705,21040662
MG,Perdizes,16009,2018,3149804,21040662
MG,Perdões,21291,2018,3149903,21040662
MG,Periquito,6847,2018,3149952,21040662
MG,Pescador,4246,2018,3150000,21040662
MG,Piau,2763,2018,3150109,21040662
MG,Piedade de Caratinga,8426,2018,3150158,21040662
MG,Piedade de Ponte Nova,4140,2018,3150208,21040662
MG,Piedade do Rio Grande,4528,2018,3150307,21040662
MG,Piedade dos Gerais,4955,2018,3150406,21040662
MG,Pimenta,8631,2018,3150505,21040662
MG,Pingo-d'Água,4894,2018,3150539,21040662
MG,Pintópolis,7490,2018,3150570,21040662
MG,Piracema,6421,2018,3150604,21040662
MG,Pirajuba,6044,2018,3150703,21040662
MG,Piranga,17618,2018,3150802,21040662
MG,Piranguçu,5455,2018,3150901,21040662
MG,Piranguinho,8550,2018,3151008,21040662
MG,Pirapetinga,10731,2018,3151107,21040662
MG,Pirapora,56208,2018,3151206,21040662
MG,Piraúba,10816,2018,3151305,21040662
MG,Pitangui,27755,2018,3151404,21040662
MG,Piumhi,34456,2018,3151503,21040662
MG,Planura,11968,2018,3151602,21040662
MG,Poço Fundo,16734,2018,3151701,21040662
MG,Poços de Caldas,166111,2018,3151800,21040662
MG,Pocrane,8508,2018,3151909,21040662
MG,Pompéu,31583,2018,3152006,21040662
MG,Ponte Nova,59605,2018,3152105,21040662
MG,Ponto Chique,4237,2018,3152131,21040662
MG,Ponto dos Volantes,12061,2018,3152170,21040662
MG,Porteirinha,37950,2018,3152204,21040662
MG,Porto Firme,11208,2018,3152303,21040662
MG,Poté,16491,2018,3152402,21040662
MG,Pouso Alegre,148862,2018,3152501,21040662
MG,Pouso Alto,5981,2018,3152600,21040662
MG,Prados,8979,2018,3152709,21040662
MG,Prata,27688,2018,3152808,21040662
MG,Pratápolis,8642,2018,3152907,21040662
MG,Pratinha,3573,2018,3153004,21040662
MG,Presidente Bernardes,5398,2018,3153103,21040662
MG,Presidente Juscelino,3676,2018,3153202,21040662
MG,Presidente Kubitschek,3004,2018,3153301,21040662
MG,Presidente Olegário,19377,2018,3153400,21040662
MG,Alto Jequitibá,8333,2018,3153509,21040662
MG,Prudente de Morais,10629,2018,3153608,21040662
MG,Quartel Geral,3542,2018,3153707,21040662
MG,Queluzito,1934,2018,3153806,21040662
MG,Raposos,16277,2018,3153905,21040662
MG,Raul Soares,23814,2018,3154002,21040662
MG,Recreio,10514,2018,3154101,21040662
MG,Reduto,7105,2018,3154150,21040662
MG,Resende Costa,11459,2018,3154200,21040662
MG,Resplendor,17398,2018,3154309,21040662
MG,Ressaquinha,4798,2018,3154408,21040662
MG,Riachinho,8138,2018,3154457,21040662
MG,Riacho dos Machados,9487,2018,3154507,21040662
MG,Ribeirão das Neves,331045,2018,3154606,21040662
MG,Ribeirão Vermelho,4019,2018,3154705,21040662
MG,Rio Acima,10203,2018,3154804,21040662
MG,Rio Casca,13659,2018,3154903,21040662
MG,Rio Doce,2599,2018,3155009,21040662
MG,Rio do Prado,5167,2018,3155108,21040662
MG,Rio Espera,5549,2018,3155207,21040662
MG,Rio Manso,5783,2018,3155306,21040662
MG,Rio Novo,8941,2018,3155405,21040662
MG,Rio Paranaíba,12291,2018,3155504,21040662
MG,Rio Pardo de Minas,30779,2018,3155603,21040662
MG,Rio Piracicaba,14346,2018,3155702,21040662
MG,Rio Pomba,17858,2018,3155801,21040662
MG,Rio Preto,5467,2018,3155900,21040662
MG,Rio Vermelho,12957,2018,3156007,21040662
MG,Ritápolis,4648,2018,3156106,21040662
MG,Rochedo de Minas,2289,2018,3156205,21040662
MG,Rodeiro,7991,2018,3156304,21040662
MG,Romaria,3547,2018,3156403,21040662
MG,Rosário da Limeira,4566,2018,3156452,21040662
MG,Rubelita,6198,2018,3156502,21040662
MG,Rubim,10226,2018,3156601,21040662
MG,Sabará,135421,2018,3156700,21040662
MG,Sabinópolis,15525,2018,3156809,21040662
MG,Sacramento,25989,2018,3156908,21040662
MG,Salinas,41349,2018,3157005,21040662
MG,Salto da Divisa,7007,2018,3157104,21040662
MG,Santa Bárbara,30807,2018,3157203,21040662
MG,Santa Bárbara do Leste,8113,2018,3157252,21040662
MG,Santa Bárbara do Monte Verde,3117,2018,3157278,21040662
MG,Santa Bárbara do Tugúrio,4454,2018,3157302,21040662
MG,Santa Cruz de Minas,8541,2018,3157336,21040662
MG,Santa Cruz de Salinas,4177,2018,3157377,21040662
MG,Santa Cruz do Escalvado,4793,2018,3157401,21040662
MG,Santa Efigênia de Minas,4438,2018,3157500,21040662
MG,Santa Fé de Minas,3866,2018,3157609,21040662
MG,Santa Helena de Minas,6345,2018,3157658,21040662
MG,Santa Juliana,13743,2018,3157708,21040662
MG,Santa Luzia,218147,2018,3157807,21040662
MG,Santa Margarida,16111,2018,3157906,21040662
MG,Santa Maria de Itabira,10836,2018,3158003,21040662
MG,Santa Maria do Salto,5248,2018,3158102,21040662
MG,Santa Maria do Suaçuí,14620,2018,3158201,21040662
MG,Santana da Vargem,7128,2018,3158300,21040662
MG,Santana de Cataguases,3853,2018,3158409,21040662
MG,Santana de Pirapama,7696,2018,3158508,21040662
MG,Santana do Deserto,3971,2018,3158607,21040662
MG,Santana do Garambéu,2438,2018,3158706,21040662
MG,Santana do Jacaré,4807,2018,3158805,21040662
MG,Santana do Manhuaçu,8681,2018,3158904,21040662
MG,Santana do Paraíso,33934,2018,3158953,21040662
MG,Santana do Riacho,4274,2018,3159001,21040662
MG,Santana dos Montes,3789,2018,3159100,21040662
MG,Santa Rita de Caldas,8974,2018,3159209,21040662
MG,Santa Rita de Jacutinga,4905,2018,3159308,21040662
MG,Santa Rita de Minas,7155,2018,3159357,21040662
MG,Santa Rita de Ibitipoca,3449,2018,3159407,21040662
MG,Santa Rita do Itueto,5522,2018,3159506,21040662
MG,Santa Rita do Sapucaí,42751,2018,3159605,21040662
MG,Santa Rosa da Serra,3343,2018,3159704,21040662
MG,Santa Vitória,19608,2018,3159803,21040662
MG,Santo Antônio do Amparo,18434,2018,3159902,21040662
MG,Santo Antônio do Aventureiro,3602,2018,3160009,21040662
MG,Santo Antônio do Grama,3937,2018,3160108,21040662
MG,Santo Antônio do Itambé,3877,2018,3160207,21040662
MG,Santo Antônio do Jacinto,11677,2018,3160306,21040662
MG,Santo Antônio do Monte,28054,2018,3160405,21040662
MG,Santo Antônio do Retiro,7256,2018,3160454,21040662
MG,Santo Antônio do Rio Abaixo,1770,2018,3160504,21040662
MG,Santo Hipólito,3109,2018,3160603,21040662
MG,Santos Dumont,46555,2018,3160702,21040662
MG,São Bento Abade,5220,2018,3160801,21040662
MG,São Brás do Suaçuí,3721,2018,3160900,21040662
MG,São Domingos das Dores,5630,2018,3160959,21040662
MG,São Domingos do Prata,17393,2018,3161007,21040662
MG,São Félix de Minas,3377,2018,3161056,21040662
MG,São Francisco,56163,2018,3161106,21040662
MG,São Francisco de Paula,6535,2018,3161205,21040662
MG,São Francisco de Sales,6200,2018,3161304,21040662
MG,São Francisco do Glória,4889,2018,3161403,21040662
MG,São Geraldo,12164,2018,3161502,21040662
MG,São Geraldo da Piedade,4015,2018,3161601,21040662
MG,São Geraldo do Baixio,3963,2018,3161650,21040662
MG,São Gonçalo do Abaeté,6923,2018,3161700,21040662
MG,São Gonçalo do Pará,12218,2018,3161809,21040662
MG,São Gonçalo do Rio Abaixo,10818,2018,3161908,21040662
MG,São Gonçalo do Sapucaí,25332,2018,3162005,21040662
MG,São Gotardo,35145,2018,3162104,21040662
MG,São João Batista do Glória,7407,2018,3162203,21040662
MG,São João da Lagoa,4896,2018,3162252,21040662
MG,São João da Mata,2753,2018,3162302,21040662
MG,São João da Ponte,25235,2018,3162401,21040662
MG,São João das Missões,12899,2018,3162450,21040662
MG,São João del Rei,89653,2018,3162500,21040662
MG,São João do Manhuaçu,11440,2018,3162559,21040662
MG,São João do Manteninha,5798,2018,3162575,21040662
MG,São João do Oriente,7553,2018,3162609,21040662
MG,São João do Pacuí,4389,2018,3162658,21040662
MG,São João do Paraíso,23524,2018,3162708,21040662
MG,São João Evangelista,15781,2018,3162807,21040662
MG,São João Nepomuceno,26272,2018,3162906,21040662
MG,São Joaquim de Bicas,30989,2018,3162922,21040662
MG,São José da Barra,7371,2018,3162948,21040662
MG,São José da Lapa,23385,2018,3162955,21040662
MG,São José da Safira,4255,2018,3163003,21040662
MG,São José da Varginha,4927,2018,3163102,21040662
MG,São José do Alegre,4183,2018,3163201,21040662
MG,São José do Divino,3865,2018,3163300,21040662
MG,São José do Goiabal,5454,2018,3163409,21040662
MG,São José do Jacuri,6477,2018,3163508,21040662
MG,São José do Mantimento,2775,2018,3163607,21040662
MG,São Lourenço,45488,2018,3163706,21040662
MG,São Miguel do Anta,6933,2018,3163805,21040662
MG,São Pedro da União,4709,2018,3163904,21040662
MG,São Pedro dos Ferros,7858,2018,3164001,21040662
MG,São Pedro do Suaçuí,5291,2018,3164100,21040662
MG,São Romão,12139,2018,3164209,21040662
MG,São Roque de Minas,7026,2018,3164308,21040662
MG,São Sebastião da Bela Vista,5455,2018,3164407,21040662
MG,São Sebastião da Vargem Alegre,2991,2018,3164431,21040662
MG,São Sebastião do Anta,6479,2018,3164472,21040662
MG,São Sebastião do Maranhão,10129,2018,3164506,21040662
MG,São Sebastião do Oeste,6684,2018,3164605,21040662
MG,São Sebastião do Paraíso,70450,2018,3164704,21040662
MG,São Sebastião do Rio Preto,1520,2018,3164803,21040662
MG,São Sebastião do Rio Verde,2231,2018,3164902,21040662
MG,São Tiago,10922,2018,3165008,21040662
MG,São Tomás de Aquino,7042,2018,3165107,21040662
MG,São Thomé das Letras,7056,2018,3165206,21040662
MG,São Vicente de Minas,7687,2018,3165305,21040662
MG,Sapucaí-Mirim,6869,2018,3165404,21040662
MG,Sardoá,6236,2018,3165503,21040662
MG,Sarzedo,32069,2018,3165537,21040662
MG,Setubinha,12134,2018,3165552,21040662
MG,Sem-Peixe,2661,2018,3165560,21040662
MG,Senador Amaral,5352,2018,3165578,21040662
MG,Senador Cortes,2007,2018,3165602,21040662
MG,Senador Firmino,7764,2018,3165701,21040662
MG,Senador José Bento,1545,2018,3165800,21040662
MG,Senador Modestino Gonçalves,4209,2018,3165909,21040662
MG,Senhora de Oliveira,5786,2018,3166006,21040662
MG,Senhora do Porto,3527,2018,3166105,21040662
MG,Senhora dos Remédios,10451,2018,3166204,21040662
MG,Sericita,7319,2018,3166303,21040662
MG,Seritinga,1848,2018,3166402,21040662
MG,Serra Azul de Minas,4293,2018,3166501,21040662
MG,Serra da Saudade,786,2018,3166600,21040662
MG,Serra dos Aimorés,8685,2018,3166709,21040662
MG,Serra do Salitre,11493,2018,3166808,21040662
MG,Serrania,7670,2018,3166907,21040662
MG,Serranópolis de Minas,4752,2018,3166956,21040662
MG,Serranos,1970,2018,3167004,21040662
MG,Serro,20993,2018,3167103,21040662
MG,Sete Lagoas,237286,2018,3167202,21040662
MG,Silveirânia,2258,2018,3167301,21040662
MG,Silvianópolis,6227,2018,3167400,21040662
MG,Simão Pereira,2612,2018,3167509,21040662
MG,Simonésia,19528,2018,3167608,21040662
MG,Sobrália,5594,2018,3167707,21040662
MG,Soledade de Minas,6112,2018,3167806,21040662
MG,Tabuleiro,3792,2018,3167905,21040662
MG,Taiobeiras,33858,2018,3168002,21040662
MG,Taparuba,3119,2018,3168051,21040662
MG,Tapira,4711,2018,3168101,21040662
MG,Tapiraí,1879,2018,3168200,21040662
MG,Taquaraçu de Minas,4055,2018,3168309,21040662
MG,Tarumirim,14350,2018,3168408,21040662
MG,Teixeiras,11650,2018,3168507,21040662
MG,Teófilo Otoni,140235,2018,3168606,21040662
MG,Timóteo,89090,2018,3168705,21040662
MG,Tiradentes,7886,2018,3168804,21040662
MG,Tiros,6539,2018,3168903,21040662
MG,Tocantins,16602,2018,3169000,21040662
MG,Tocos do Moji,4093,2018,3169059,21040662
MG,Toledo,6217,2018,3169109,21040662
MG,Tombos,8201,2018,3169208,21040662
MG,Três Corações,78913,2018,3169307,21040662
MG,Três Marias,31984,2018,3169356,21040662
MG,Três Pontas,56546,2018,3169406,21040662
MG,Tumiritinga,6698,2018,3169505,21040662
MG,Tupaciguara,25253,2018,3169604,21040662
MG,Turmalina,19797,2018,3169703,21040662
MG,Turvolândia,5008,2018,3169802,21040662
MG,Ubá,114265,2018,3169901,21040662
MG,Ubaí,12466,2018,3170008,21040662
MG,Ubaporanga,12449,2018,3170057,21040662
MG,Uberaba,330361,2018,3170107,21040662
MG,Uberlândia,683247,2018,3170206,21040662
MG,Umburatiba,2626,2018,3170305,21040662
MG,Unaí,83808,2018,3170404,21040662
MG,União de Minas,4325,2018,3170438,21040662
MG,Uruana de Minas,3267,2018,3170479,21040662
MG,Urucânia,10371,2018,3170503,21040662
MG,Urucuia,16547,2018,3170529,21040662
MG,Vargem Alegre,6491,2018,3170578,21040662
MG,Vargem Bonita,2158,2018,3170602,21040662
MG,Vargem Grande do Rio Pardo,4987,2018,3170651,21040662
MG,Varginha,134477,2018,3170701,21040662
MG,Varjão de Minas,7071,2018,3170750,21040662
MG,Várzea da Palma,39173,2018,3170800,21040662
MG,Varzelândia,19335,2018,3170909,21040662
MG,Vazante,20537,2018,3171006,21040662
MG,Verdelândia,9265,2018,3171030,21040662
MG,Veredinha,5712,2018,3171071,21040662
MG,Veríssimo,3951,2018,3171105,21040662
MG,Vermelho Novo,4832,2018,3171154,21040662
MG,Vespasiano,125376,2018,3171204,21040662
MG,Viçosa,78286,2018,3171303,21040662
MG,Vieiras,3629,2018,3171402,21040662
MG,Mathias Lobato,3227,2018,3171501,21040662
MG,Virgem da Lapa,13764,2018,3171600,21040662
MG,Virgínia,8685,2018,3171709,21040662
MG,Virginópolis,10537,2018,3171808,21040662
MG,Virgolândia,5420,2018,3171907,21040662
MG,Visconde do Rio Branco,42149,2018,3172004,21040662
MG,Volta Grande,5243,2018,3172103,21040662
MG,Wenceslau Braz,2558,2018,3172202,21040662
ES,Afonso Cláudio,30720,2018,3200102,3972388
ES,Águia Branca,9653,2018,3200136,3972388
ES,Água Doce do Norte,11131,2018,3200169,3972388
ES,Alegre,30568,2018,3200201,3972388
ES,Alfredo Chaves,14566,2018,3200300,3972388
ES,Alto Rio Novo,7798,2018,3200359,3972388
ES,Anchieta,28736,2018,3200409,3972388
ES,Apiacá,7580,2018,3200508,3972388
ES,Aracruz,99305,2018,3200607,3972388
ES,Atilio Vivacqua,11765,2018,3200706,3972388
ES,Baixo Guandu,30862,2018,3200805,3972388
ES,Barra de São Francisco,44315,2018,3200904,3972388
ES,Boa Esperança,14982,2018,3201001,3972388
ES,Bom Jesus do Norte,9910,2018,3201100,3972388
ES,Brejetuba,12381,2018,3201159,3972388
ES,Cachoeiro de Itapemirim,207324,2018,3201209,3972388
ES,Cariacica,378603,2018,3201308,3972388
ES,Castelo,37317,2018,3201407,3972388
ES,Colatina,121580,2018,3201506,3972388
ES,Conceição da Barra,30849,2018,3201605,3972388
ES,Conceição do Castelo,12638,2018,3201704,3972388
ES,Divino de São Lourenço,4338,2018,3201803,3972388
ES,Domingos Martins,33711,2018,3201902,3972388
ES,Dores do Rio Preto,6727,2018,3202009,3972388
ES,Ecoporanga,23014,2018,3202108,3972388
ES,Fundão,21061,2018,3202207,3972388
ES,Governador Lindenberg,12535,2018,3202256,3972388
ES,Guaçuí,30607,2018,3202306,3972388
ES,Guarapari,122982,2018,3202405,3972388
ES,Ibatiba,25732,2018,3202454,3972388
ES,Ibiraçu,12365,2018,3202504,3972388
ES,Ibitirama,8919,2018,3202553,3972388
ES,Iconha,13745,2018,3202603,3972388
ES,Irupi,13226,2018,3202652,3972388
ES,Itaguaçu,14109,2018,3202702,3972388
ES,Itapemirim,34032,2018,3202801,3972388
ES,Itarana,10619,2018,3202900,3972388
ES,Iúna,29030,2018,3203007,3972388
ES,Jaguaré,29904,2018,3203056,3972388
ES,Jerônimo Monteiro,11744,2018,3203106,3972388
ES,João Neiva,16614,2018,3203130,3972388
ES,Laranja da Terra,10961,2018,3203163,3972388
ES,Linhares,170364,2018,3203205,3972388
ES,Mantenópolis,15194,2018,3203304,3972388
ES,Marataízes,38108,2018,3203320,3972388
ES,Marechal Floriano,16464,2018,3203346,3972388
ES,Marilândia,12700,2018,3203353,3972388
ES,Mimoso do Sul,26191,2018,3203403,3972388
